,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
37736,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 15:00:00+00:00,2018-07-25 09:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37737,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 15:00:00+00:00,2018-07-25 09:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37740,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 14:00:00+00:00,2018-07-25 08:00:00-06:00,no2,0.024,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37741,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 14:00:00+00:00,2018-07-25 08:00:00-06:00,no2,0.021,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37744,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 14:00:00+00:00,2018-07-25 08:00:00-06:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37757,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 13:00:00+00:00,2018-07-25 07:00:00-06:00,no2,0.033,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37760,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 13:00:00+00:00,2018-07-25 07:00:00-06:00,no2,0.024,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37761,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 13:00:00+00:00,2018-07-25 07:00:00-06:00,no2,0.035,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37764,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 12:00:00+00:00,2018-07-25 06:00:00-06:00,no2,0.03,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37767,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 12:00:00+00:00,2018-07-25 06:00:00-06:00,no2,0.021,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37771,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 12:00:00+00:00,2018-07-25 06:00:00-06:00,no2,0.031,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37776,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 11:00:00+00:00,2018-07-25 05:00:00-06:00,no2,0.027999999999999997,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37777,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 11:00:00+00:00,2018-07-25 05:00:00-06:00,no2,0.019,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37781,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 11:00:00+00:00,2018-07-25 05:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37784,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 10:00:00+00:00,2018-07-25 04:00:00-06:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37786,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 10:00:00+00:00,2018-07-25 04:00:00-06:00,no2,0.022000000000000002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37789,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 10:00:00+00:00,2018-07-25 04:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37796,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 09:00:00+00:00,2018-07-25 03:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37802,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 09:00:00+00:00,2018-07-25 03:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37804,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 09:00:00+00:00,2018-07-25 03:00:00-06:00,no2,0.016,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37813,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 07:00:00+00:00,2018-07-25 01:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37814,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 07:00:00+00:00,2018-07-25 01:00:00-06:00,no2,0.009000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37817,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 07:00:00+00:00,2018-07-25 01:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37821,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 06:00:00+00:00,2018-07-25 00:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37827,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 06:00:00+00:00,2018-07-25 00:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37828,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 06:00:00+00:00,2018-07-25 00:00:00-06:00,no2,0.005,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37834,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 05:00:00+00:00,2018-07-24 23:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37852,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 04:00:00+00:00,2018-07-24 22:00:00-06:00,no2,0.011000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37854,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 04:00:00+00:00,2018-07-24 22:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37860,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 03:00:00+00:00,2018-07-24 21:00:00-06:00,no2,0.015,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37868,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 03:00:00+00:00,2018-07-24 21:00:00-06:00,no2,0.012,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37869,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 03:00:00+00:00,2018-07-24 21:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37875,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 02:00:00+00:00,2018-07-24 20:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37876,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 02:00:00+00:00,2018-07-24 20:00:00-06:00,no2,0.015,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37884,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 02:00:00+00:00,2018-07-24 20:00:00-06:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37895,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 01:00:00+00:00,2018-07-24 19:00:00-06:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37896,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 01:00:00+00:00,2018-07-24 19:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37898,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 01:00:00+00:00,2018-07-24 19:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37908,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-25 00:00:00+00:00,2018-07-24 18:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37910,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-25 00:00:00+00:00,2018-07-24 18:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37911,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-25 00:00:00+00:00,2018-07-24 18:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37924,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 23:00:00+00:00,2018-07-24 17:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37927,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 23:00:00+00:00,2018-07-24 17:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37928,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 23:00:00+00:00,2018-07-24 17:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37938,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 22:00:00+00:00,2018-07-24 16:00:00-06:00,no2,0.015,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37939,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 22:00:00+00:00,2018-07-24 16:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37946,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 22:00:00+00:00,2018-07-24 16:00:00-06:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37957,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 21:00:00+00:00,2018-07-24 15:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37958,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 21:00:00+00:00,2018-07-24 15:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37964,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 21:00:00+00:00,2018-07-24 15:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37966,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 20:00:00+00:00,2018-07-24 14:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37970,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 20:00:00+00:00,2018-07-24 14:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37976,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 20:00:00+00:00,2018-07-24 14:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37986,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 19:00:00+00:00,2018-07-24 13:00:00-06:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37993,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 19:00:00+00:00,2018-07-24 13:00:00-06:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
37994,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 19:00:00+00:00,2018-07-24 13:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38002,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 18:00:00+00:00,2018-07-24 12:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38005,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 18:00:00+00:00,2018-07-24 12:00:00-06:00,no2,0.013999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38010,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 18:00:00+00:00,2018-07-24 12:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38016,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 17:00:00+00:00,2018-07-24 11:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38027,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 17:00:00+00:00,2018-07-24 11:00:00-06:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38028,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 17:00:00+00:00,2018-07-24 11:00:00-06:00,no2,0.02,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38031,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 14:00:00+00:00,2018-07-24 08:00:00-06:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38037,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 14:00:00+00:00,2018-07-24 08:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38045,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 14:00:00+00:00,2018-07-24 08:00:00-06:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38047,Welby - 78th Ave. &,Denver-Aurora,US,2018-07-24 13:00:00+00:00,2018-07-24 07:00:00-06:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38049,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-24 13:00:00+00:00,2018-07-24 07:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
38058,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-24 13:00:00+00:00,2018-07-24 07:00:00-06:00,no2,0.021,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
